polygon,probability,port,wkt,closest_terminal,distance_to_closest_terminal,geometry,port_code,distance_to_nearest_container,terminal_name,latitude_custom,longitude_custom,geometry_costums_office,terminal,country,closet_terminal_general,center_point,center_lat,center_lon,numero_polygone,adresse_google,color,name_zone,on_water
"[(53.52705411295597, 9.910771632641271), (53.5272099975007, 9.909389633439108), (53.52817519682478, 9.910430913013597), (53.52801931228005, 9.91181291221576)]",0.9926224,DEHAM-EGH,"POLYGON ((9.910771632641271 53.52705411295597,9.909389633439108 53.5272099975007,9.910430913013597 53.52817519682478,9.91181291221576 53.52801931228005,9.910771632641271 53.52705411295597))",DEHAM-EGH-OFFR,0.3224512706437306,"POLYGON ((9.910771632641271 53.52705411295597, 9.909389633439108 53.5272099975007, 9.910430913013597 53.52817519682478, 9.91181291221576 53.52801931228005, 9.910771632641271 53.52705411295597))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.910601272827433 53.52761465489038),53.52761465489038,9.910601272827433,30,9F5FGWH6+26,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.52701727683589, 9.911178816200037), (53.52726022025411, 9.911178816200037), (53.52726022025411, 9.911554482881922), (53.52701727683589, 9.911554482881922)]",0.9817099,DEHAM-EGH,"POLYGON ((9.911178816200037 53.52701727683589,9.911178816200037 53.52726022025411,9.911554482881922 53.52726022025411,9.911554482881922 53.52701727683589,9.911178816200037 53.52701727683589))",DEHAM-EGH-OFFR,0.316292102955266,"POLYGON ((9.911178816200037 53.52701727683589, 9.911178816200037 53.52726022025411, 9.911554482881922 53.52726022025411, 9.911554482881922 53.52701727683589, 9.911178816200037 53.52701727683589))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.911366649540978 53.527138748545),53.527138748545,9.911366649540978,31,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.52705429994115, 9.910769150286232), (53.52720989824693, 9.909391901192597), (53.5280994231584, 9.910353083034037), (53.52794382485263, 9.911730332127672)]",0.9920421,DEHAM-EGH,"POLYGON ((9.910769150286232 53.52705429994115,9.909391901192597 53.52720989824693,9.910353083034037 53.5280994231584,9.911730332127672 53.52794382485263,9.910769150286232 53.52705429994115))",DEHAM-EGH-OFFR,0.3269495259530279,"POLYGON ((9.910769150286232 53.52705429994115, 9.909391901192597 53.52720989824693, 9.910353083034037 53.5280994231584, 9.911730332127672 53.52794382485263, 9.910769150286232 53.52705429994115))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.910561116660135 53.52757686154977),53.52757686154977,9.910561116660135,32,9F5FGWH6+26,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.5270221489294, 9.911190555783845), (53.527268888338526, 9.911190555783845), (53.527268888338526, 9.911554482881922), (53.5270221489294, 9.911554482881922)]",0.98006755,DEHAM-EGH,"POLYGON ((9.911190555783845 53.5270221489294,9.911190555783845 53.527268888338526,9.911554482881922 53.527268888338526,9.911554482881922 53.5270221489294,9.911190555783845 53.5270221489294))",DEHAM-EGH-OFFR,0.3154834320675331,"POLYGON ((9.911190555783845 53.5270221489294, 9.911190555783845 53.527268888338526, 9.911554482881922 53.527268888338526, 9.911554482881922 53.5270221489294, 9.911190555783845 53.5270221489294))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.911372519332883 53.52714551863395),53.52714551863395,9.911372519332883,33,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.52642786409648, 9.911356698483715), (53.52663885843723, 9.910807202243193), (53.526681186504426, 9.91096265183755), (53.52647019216367, 9.911512148078073)]",0.97223306,DEHAM-EGH,"POLYGON ((9.911356698483715 53.52642786409648,9.910807202243193 53.52663885843723,9.91096265183755 53.526681186504426,9.911512148078073 53.52647019216367,9.911356698483715 53.52642786409648))",DEHAM-EGH-OFFR,0.3739181434743083,"POLYGON ((9.911356698483715 53.52642786409648, 9.910807202243193 53.52663885843723, 9.91096265183755 53.526681186504426, 9.911512148078073 53.52647019216367, 9.911356698483715 53.52642786409648))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.911159675160631 53.52655452530045),53.52655452530045,9.911159675160631,34,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.52687734576397, 9.909585955109083), (53.52703844391477, 9.909187381922205), (53.52708621784914, 9.909372065618712), (53.52692511969835, 9.90977063880559)]",0.96441716,DEHAM-EGH,"POLYGON ((9.909585955109083 53.52687734576397,9.909187381922205 53.52703844391477,9.909372065618712 53.52708621784914,9.90977063880559 53.52692511969835,9.909585955109083 53.52687734576397))",DEHAM-EGH-OFFR,0.4232377843395248,"POLYGON ((9.909585955109083 53.52687734576397, 9.909187381922205 53.52703844391477, 9.909372065618712 53.52708621784914, 9.90977063880559 53.52692511969835, 9.909585955109083 53.52687734576397))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.9094790103639 53.52698178180656),53.52698178180656,9.9094790103639,35,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53770299124638, 9.910591837009589), (53.53794213867368, 9.910591837009589), (53.53794213867368, 9.910873587021005), (53.53770299124638, 9.910873587021005)]",0.9815547,DEHAM-CTB,"POLYGON ((9.910591837009589 53.53770299124638,9.910591837009589 53.53794213867368,9.910873587021005 53.53794213867368,9.910873587021005 53.53770299124638,9.910591837009589 53.53770299124638))",DEHAM-CTB-OFFR,0.3712047380602036,"POLYGON ((9.910591837009589 53.53770299124638, 9.910591837009589 53.53794213867368, 9.910873587021005 53.53794213867368, 9.910873587021005 53.53770299124638, 9.910591837009589 53.53770299124638))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.910732712015296 53.53782256496003),53.53782256496003,9.910732712015296,36,9F5FGWQ6+47,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.532002697697095, 9.906634513612092), (53.532041708803675, 9.906423381712512), (53.5321140662304, 9.90655125287154), (53.53207505512382, 9.906762384771119)]",0.9306661,DEHAM-RMH,"POLYGON ((9.906634513612092 53.532002697697095,9.906423381712512 53.532041708803675,9.90655125287154 53.5321140662304,9.906762384771119 53.53207505512382,9.906634513612092 53.532002697697095))",DEHAM-RMH-OFFR,0.6805423375671834,"POLYGON ((9.906634513612092 53.532002697697095, 9.906423381712512 53.532041708803675, 9.90655125287154 53.5321140662304, 9.906762384771119 53.53207505512382, 9.906634513612092 53.532002697697095))",DEHAM,,,,,,,DE,DEHAM-RMH,POINT (9.906592883241816 53.53205838196374),53.53205838196374,9.906592883241816,37,9F5FGWJ4+RJ,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.529797410642985, 9.907559275155615), (53.53017013441302, 9.906776312121458), (53.53027409925248, 9.907249667583693), (53.529901375482446, 9.908032630617848)]",0.99042714,DEHAM-EGH,"POLYGON ((9.907559275155615 53.529797410642985,9.906776312121458 53.53017013441302,9.907249667583693 53.53027409925248,9.908032630617848 53.529901375482446,9.907559275155615 53.529797410642985))",DEHAM-EGH-OFFR,0.4932278920680706,"POLYGON ((9.907559275155615 53.529797410642985, 9.906776312121458 53.53017013441302, 9.907249667583693 53.53027409925248, 9.908032630617848 53.529901375482446, 9.907559275155615 53.529797410642985))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.907404471369654 53.530035754947725),53.530035754947725,9.907404471369654,38,9F5FGWJ4+2X,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.530130302453166, 9.910002679339673), (53.53032820272151, 9.909767282530309), (53.53036117305493, 9.910032391379108), (53.53016327278658, 9.910267788188472)]",0.9516591,DEHAM-EGH,"POLYGON ((9.910002679339673 53.530130302453166,9.909767282530309 53.53032820272151,9.910032391379108 53.53036117305493,9.910267788188472 53.53016327278658,9.910002679339673 53.530130302453166))",DEHAM-EGH-OFFR,0.3333029048031312,"POLYGON ((9.910002679339673 53.530130302453166, 9.909767282530309 53.53032820272151, 9.910032391379108 53.53036117305493, 9.910267788188472 53.53016327278658, 9.910002679339673 53.530130302453166))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.910017535359389 53.530245737754036),53.530245737754036,9.910017535359389,39,9F5FGWJ6+32,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53041773516401, 9.909399932768098), (53.53058130126912, 9.909124015161378), (53.530612491258125, 9.909300856662703), (53.53044892515301, 9.909576774269423)]",0.8897471,DEHAM-EGH,"POLYGON ((9.909399932768098 53.53041773516401,9.909124015161378 53.53058130126912,9.909300856662703 53.530612491258125,9.909576774269423 53.53044892515301,9.909399932768098 53.53041773516401))",DEHAM-EGH-OFFR,0.3854122664031335,"POLYGON ((9.909399932768098 53.53041773516401, 9.909124015161378 53.53058130126912, 9.909300856662703 53.530612491258125, 9.909576774269423 53.53044892515301, 9.909399932768098 53.53041773516401))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.909350394715402 53.53051511321107),53.53051511321107,9.909350394715402,40,9F5FGWJ5+6P,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.52957721102983, 9.90971993494724), (53.52967990797309, 9.909493075422285), (53.52971607248108, 9.909649656087412), (53.52961337553782, 9.909876515612368)]",0.886438,DEHAM-EGH,"POLYGON ((9.90971993494724 53.52957721102983,9.909493075422285 53.52967990797309,9.909649656087412 53.52971607248108,9.909876515612368 53.52961337553782,9.90971993494724 53.52957721102983))",DEHAM-EGH-OFFR,0.3372015973769351,"POLYGON ((9.90971993494724 53.52957721102983, 9.909493075422285 53.52967990797309, 9.909649656087412 53.52971607248108, 9.909876515612368 53.52961337553782, 9.90971993494724 53.52957721102983))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.909684795517325 53.52964664175546),53.52964664175546,9.909684795517325,41,9F5FGWH5+VV,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.526130091065646, 9.911918409979998), (53.52624397079293, 9.911918409979998), (53.52624397079293, 9.91211798290475), (53.526130091065646, 9.91211798290475)]",0.9690342,DEHAM-EGH,"POLYGON ((9.911918409979998 53.526130091065646,9.911918409979998 53.52624397079293,9.91211798290475 53.52624397079293,9.91211798290475 53.526130091065646,9.911918409979998 53.526130091065646))",DEHAM-EGH-OFFR,0.3764549553175986,"POLYGON ((9.911918409979998 53.526130091065646, 9.911918409979998 53.52624397079293, 9.91211798290475 53.52624397079293, 9.91211798290475 53.526130091065646, 9.911918409979998 53.526130091065646))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.912018196442375 53.52618703092929),53.52618703092929,9.912018196442375,42,"Zellmannstraße 7, 21129 Hamburg, Germany","{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.536396411175296, 9.916363016410056), (53.53643209348984, 9.916031960146645), (53.53697757738355, 9.916594286211092), (53.536941895069006, 9.916925342474505)]",0.9847609,DEHAM-CTB,"POLYGON ((9.916363016410056 53.536396411175296,9.916031960146645 53.53643209348984,9.916594286211092 53.53697757738355,9.916925342474505 53.536941895069006,9.916363016410056 53.536396411175296))",DEHAM-CTB-OFFR,0.088441055509646,"POLYGON ((9.916363016410056 53.536396411175296, 9.916031960146645 53.53643209348984, 9.916594286211092 53.53697757738355, 9.916925342474505 53.536941895069006, 9.916363016410056 53.536396411175296))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.916478651310575 53.53668699427942),53.53668699427942,9.916478651310575,43,9F5FGWP8+MH,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53555118376416, 9.915347644805685), (53.535609417863164, 9.914853832248777), (53.53622446484374, 9.915547543272279), (53.53616623074475, 9.916041355829186)]",0.9908932,DEHAM-CTB,"POLYGON ((9.915347644805685 53.53555118376416,9.914853832248777 53.535609417863164,9.915547543272279 53.53622446484374,9.916041355829186 53.53616623074475,9.915347644805685 53.53555118376416))",DEHAM-CTB-OFFR,0.0258331668664031,"POLYGON ((9.915347644805685 53.53555118376416, 9.914853832248777 53.535609417863164, 9.915547543272279 53.53622446484374, 9.916041355829186 53.53616623074475, 9.915347644805685 53.53555118376416))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.91544759403898 53.53588782430395),53.53588782430395,9.91544759403898,44,9F5FGWP8+95,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.534903926269955, 9.914604080365935), (53.53496503443149, 9.91408547105875), (53.535528059807845, 9.914719986148436), (53.53546695164631, 9.91523859545562)]",0.9916797,DEHAM-CTB,"POLYGON ((9.914604080365935 53.534903926269955,9.91408547105875 53.53496503443149,9.914719986148436 53.535528059807845,9.91523859545562 53.53546695164631,9.914604080365935 53.534903926269955))",DEHAM-CTB-OFFR,0.1157305285871852,"POLYGON ((9.914604080365935 53.534903926269955, 9.91408547105875 53.53496503443149, 9.914719986148436 53.535528059807845, 9.91523859545562 53.53546695164631, 9.914604080365935 53.534903926269955))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.914662033257185 53.5352159930389),53.5352159930389,9.914662033257185,45,9F5FGWP7+3V,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53442023916833, 9.914063592633514), (53.53448013048602, 9.913543547642977), (53.5348596360205, 9.913961566755109), (53.53479974470281, 9.914481611745648)]",0.9874031,DEHAM-CTB,"POLYGON ((9.914063592633514 53.53442023916833,9.913543547642977 53.53448013048602,9.913961566755109 53.5348596360205,9.914481611745648 53.53479974470281,9.914063592633514 53.53442023916833))",DEHAM-CTB-OFFR,0.1927655082300589,"POLYGON ((9.914063592633514 53.53442023916833, 9.913543547642977 53.53448013048602, 9.913961566755109 53.5348596360205, 9.914481611745648 53.53479974470281, 9.914063592633514 53.53442023916833))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.914012579694313 53.53463993759441),53.53463993759441,9.914012579694313,46,9F5FGWM7+VJ,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.536294678618916, 9.915956826810268), (53.536404762355296, 9.915956826810268), (53.536404762355296, 9.916203358070256), (53.536294678618916, 9.916203358070256)]",0.96231395,DEHAM-CTB,"POLYGON ((9.915956826810268 53.536294678618916,9.915956826810268 53.536404762355296,9.916203358070256 53.536404762355296,9.916203358070256 53.536294678618916,9.915956826810268 53.536294678618916))",DEHAM-CTB-OFFR,0.0436525512972845,"POLYGON ((9.915956826810268 53.536294678618916, 9.915956826810268 53.536404762355296, 9.916203358070256 53.536404762355296, 9.916203358070256 53.536294678618916, 9.915956826810268 53.536294678618916))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.916080092440263 53.5363497204871),53.5363497204871,9.916080092440263,47,9F5FGWP8+GC,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53432076334593, 9.913573691297056), (53.53446501100049, 9.913573691297056), (53.53446501100049, 9.914043274649414), (53.53432076334593, 9.914043274649414)]",0.9862126,DEHAM-CTB,"POLYGON ((9.913573691297056 53.53432076334593,9.913573691297056 53.53446501100049,9.914043274649414 53.53446501100049,9.914043274649414 53.53432076334593,9.913573691297056 53.53432076334593))",DEHAM-CTB-OFFR,0.2232345198065048,"POLYGON ((9.913573691297056 53.53432076334593, 9.913573691297056 53.53446501100049, 9.914043274649414 53.53446501100049, 9.914043274649414 53.53432076334593, 9.913573691297056 53.53432076334593))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.913808482973234 53.53439288717321),53.53439288717321,9.913808482973234,48,9F5FGWM7+QG,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.5261111111111, 9.917987774809212), (53.52623637881111, 9.917987774809212), (53.52623637881111, 9.918410399826334), (53.5261111111111, 9.918410399826334)]",0.978558,DEHAM-EGH,"POLYGON ((9.917987774809212 53.5261111111111,9.917987774809212 53.52623637881111,9.918410399826334 53.52623637881111,9.918410399826334 53.5261111111111,9.917987774809212 53.5261111111111))",DEHAM-EGH-OFFR,0.404437047141247,"POLYGON ((9.917987774809212 53.5261111111111, 9.917987774809212 53.52623637881111, 9.918410399826334 53.52623637881111, 9.918410399826334 53.5261111111111, 9.917987774809212 53.5261111111111))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.918199087317774 53.5261737449611),53.5261737449611,9.918199087317774,49,9F5FGWG9+F7,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53445849508365, 9.919722117762465), (53.53450323191258, 9.919348561090214), (53.53494633257403, 9.919856096293726), (53.5349015957451, 9.920229652965977)]",0.97932667,DEHAM-CTB,"POLYGON ((9.919722117762465 53.53445849508365,9.919348561090214 53.53450323191258,9.919856096293726 53.53494633257403,9.920229652965977 53.5349015957451,9.919722117762465 53.53445849508365))",DEHAM-CTB-OFFR,0.3206437801196338,"POLYGON ((9.919722117762465 53.53445849508365, 9.919348561090214 53.53450323191258, 9.919856096293726 53.53494633257403, 9.920229652965977 53.5349015957451, 9.919722117762465 53.53445849508365))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.919789107028096 53.53470241382884),53.53470241382884,9.919789107028096,50,9F5FGWM9+VW,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53407814905987, 9.921086278487243), (53.53427842597911, 9.920632065168023), (53.5343143891531, 9.920783729733415), (53.534114112233866, 9.921237943052637)]",0.94992083,DEHAM-CTB,"POLYGON ((9.921086278487243 53.53407814905987,9.920632065168023 53.53427842597911,9.920783729733415 53.5343143891531,9.921237943052637 53.534114112233866,9.921086278487243 53.53407814905987))",DEHAM-CTB-OFFR,0.4143935374547398,"POLYGON ((9.921086278487243 53.53407814905987, 9.920632065168023 53.53427842597911, 9.920783729733415 53.5343143891531, 9.921237943052637 53.534114112233866, 9.921086278487243 53.53407814905987))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.92093500411033 53.53419626910649),53.53419626910649,9.92093500411033,51,9F5FGWMC+M9,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53768147585639, 9.924212104164656), (53.53781864721092, 9.92392184849252), (53.53785095610713, 9.924067884485071), (53.537713784752604, 9.924358140157208)]",0.944267,DEHAM-CTB,"POLYGON ((9.924212104164656 53.53768147585639,9.92392184849252 53.53781864721092,9.924067884485071 53.53785095610713,9.924358140157208 53.537713784752604,9.924212104164656 53.53768147585639))",DEHAM-CTB-OFFR,0.5963978770530387,"POLYGON ((9.924212104164656 53.53768147585639, 9.92392184849252 53.53781864721092, 9.924067884485071 53.53785095610713, 9.924358140157208 53.537713784752604, 9.924212104164656 53.53768147585639))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.924139994324866 53.53776621598177),53.53776621598177,9.924139994324866,52,9F5FGWQF+4M,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53445966741329, 9.919781576715875), (53.53449085293861, 9.919427944329755), (53.53478635623095, 9.919677184724467), (53.53475517070564, 9.920030817110588)]",0.9728379,DEHAM-CTB,"POLYGON ((9.919781576715875 53.53445966741329,9.919427944329755 53.53449085293861,9.919677184724467 53.53478635623095,9.920030817110588 53.53475517070564,9.919781576715875 53.53445966741329))",DEHAM-CTB-OFFR,0.3216573909177236,"POLYGON ((9.919781576715875 53.53445966741329, 9.919427944329755 53.53449085293861, 9.919677184724467 53.53478635623095, 9.920030817110588 53.53475517070564, 9.919781576715875 53.53445966741329))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.919729380720172 53.53462301182211),53.53462301182211,9.919729380720172,53,9F5FGWM9+RV,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.534759638294936, 9.91999008978522), (53.53489454197188, 9.91971195195344), (53.534939509864195, 9.919920555327275), (53.53480460618725, 9.920198693159056)]",0.97768265,DEHAM-CTB,"POLYGON ((9.91999008978522 53.534759638294936,9.91971195195344 53.53489454197188,9.919920555327275 53.534939509864195,9.920198693159056 53.53480460618725,9.91999008978522 53.534759638294936))",DEHAM-CTB-OFFR,0.322832290097702,"POLYGON ((9.91999008978522 53.534759638294936, 9.91971195195344 53.53489454197188, 9.919920555327275 53.534939509864195, 9.920198693159056 53.53480460618725, 9.91999008978522 53.534759638294936))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.91995532255625 53.53484957407956),53.53484957407956,9.91995532255625,54,9F5FGWM9+WX,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53340862313027, 9.923632129279008), (53.533634385789625, 9.923606270031385), (53.533639908176404, 9.92406739445075), (53.53341414551704, 9.924093253698373)]",0.9697819,DEHAM-CTB,"POLYGON ((9.923632129279008 53.53340862313027,9.923606270031385 53.533634385789625,9.92406739445075 53.533639908176404,9.924093253698373 53.53341414551704,9.923632129279008 53.53340862313027))",DEHAM-CTB-OFFR,0.6190285038652609,"POLYGON ((9.923632129279008 53.53340862313027, 9.923606270031385 53.533634385789625, 9.92406739445075 53.533639908176404, 9.924093253698373 53.53341414551704, 9.923632129279008 53.53340862313027))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.92384976186488 53.53352426565333),53.53352426565333,9.92384976186488,55,9F5FGWMF+CG,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
"[(53.53226701131989, 9.924964597997826), (53.5323154507477, 9.924578258580626), (53.53256724918743, 9.924880210707117), (53.53251880975962, 9.925266550124318)]",0.98286647,DEHAM-CTB,"POLYGON ((9.924964597997826 53.53226701131989,9.924578258580626 53.5323154507477,9.924880210707117 53.53256724918743,9.925266550124318 53.53251880975962,9.924964597997826 53.53226701131989))",DEHAM-CTB-OFFR,0.7429148107844512,"POLYGON ((9.924964597997826 53.53226701131989, 9.924578258580626 53.5323154507477, 9.924880210707117 53.53256724918743, 9.925266550124318 53.53251880975962, 9.924964597997826 53.53226701131989))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.92492240435247 53.53241713025366),53.53241713025366,9.92492240435247,56,9F5FGWJF+XX,"{'fillColor': 'blue', 'color': 'blue'}",reefer,False
